user_id,name,email,phone,signup_date,platform,region,user_type
U03529,Emma Gonzalez,emma.gonzalez3529@fooddash.com,+14107411540,2023-02-15,ios,eu,new
U03530,Rachel Lopez,rachel.lopez3530@fooddash.com,+17072946259,2023-06-07,web,eu,new
U03531,Debra Flores,debra.flores3531@fooddash.com,+12163270943,2023-08-24,web,eu,new
U03532,Eric Bailey,eric.bailey3532@fooddash.com,+18702480839,2023-08-13,ios,us_east,returning
U03533,Benjamin Hill,benjamin.hill3533@fooddash.com,+15243293737,2024-12-06,android,eu,power
U03534,Nicole Ramirez,nicole.ramirez3534@fooddash.com,+16468993284,2024-10-21,android,us_west,new
U03535,Jason Harris,jason.harris3535@fooddash.com,+18192203724,2023-07-05,android,asia,new
U03536,Samantha Murphy,samantha.murphy3536@fooddash.com,+15082865605,2024-05-25,web,us_east,returning
U03537,Andrew Perez,andrew.perez3537@fooddash.com,+14553545972,2023-04-03,ios,asia,new
U03538,Donald Hernandez,donald.hernandez3538@fooddash.com,+15434653993,2023-09-15,ios,us_west,returning
U03539,Raymond White,raymond.white3539@fooddash.com,+15972114498,2023-11-12,android,eu,returning
U03540,Carol Thompson,carol.thompson3540@fooddash.com,+19759335728,2024-07-28,ios,us_east,new
U03541,George Torres,george.torres3541@fooddash.com,+16982090595,2024-07-03,android,us_west,power
U03542,Emily Gutierrez,emily.gutierrez3542@fooddash.com,+17387021142,2023-11-27,ios,us_east,returning
U03543,Scott Lewis,scott.lewis3543@fooddash.com,+12591513810,2023-10-14,ios,asia,power
U03544,Amanda Parker,amanda.parker3544@fooddash.com,+16626836258,2024-05-30,web,us_east,returning
U03545,Nicholas Nguyen,nicholas.nguyen3545@fooddash.com,+13494090890,2023-12-15,android,us_east,new
U03546,Stephanie Moore,stephanie.moore3546@fooddash.com,+19787067065,2023-11-11,ios,us_east,casual
U03547,Jacob Williams,jacob.williams3547@fooddash.com,+18791718625,2023-03-06,ios,asia,casual
U03548,Joseph Lewis,joseph.lewis3548@fooddash.com,+12057343013,2024-01-31,android,asia,casual
U03549,Kimberly Garcia,kimberly.garcia3549@fooddash.com,+19179589117,2023-12-12,android,us_east,new
U03550,Samantha Evans,samantha.evans3550@fooddash.com,+16181989763,2024-06-06,ios,asia,power
U03551,Gary Moore,gary.moore3551@fooddash.com,+17493360866,2023-01-06,android,us_east,returning
U03552,Joseph Thomas,joseph.thomas3552@fooddash.com,+15593706798,2023-04-19,ios,us_west,new
U03553,Brenda Martin,brenda.martin3553@fooddash.com,+14901220972,2024-02-21,ios,us_east,new
U03554,Matthew Rivera,matthew.rivera3554@fooddash.com,+18205985521,2023-01-25,ios,us_east,power
U03555,Stephen Wright,stephen.wright3555@fooddash.com,+16632943171,2023-06-27,ios,eu,power
U03556,Ashley Hall,ashley.hall3556@fooddash.com,+18831498304,2024-10-03,web,eu,new
U03557,Jeffrey Jackson,jeffrey.jackson3557@fooddash.com,+13689902202,2024-04-04,ios,eu,power
U03558,Sharon Nguyen,sharon.nguyen3558@fooddash.com,+13207029466,2024-01-16,android,us_east,power
U03559,Shirley Walker,shirley.walker3559@fooddash.com,+12293141204,2024-02-24,ios,us_east,casual
U03560,Susan Richardson,susan.richardson3560@fooddash.com,+14946526890,2023-07-08,ios,us_west,casual
U03561,Thomas Ross,thomas.ross3561@fooddash.com,+17222604018,2024-05-24,ios,us_west,returning
U03562,Ryan Torres,ryan.torres3562@fooddash.com,+19503162462,2024-03-03,ios,us_east,returning
U03563,Brenda Ward,brenda.ward3563@fooddash.com,+14281378709,2023-10-27,ios,us_east,casual
U03564,Brenda Chavez,brenda.chavez3564@fooddash.com,+19271418381,2024-06-07,web,us_west,returning
U03565,Joseph Bennett,joseph.bennett3565@fooddash.com,+13492633209,2023-06-22,web,us_west,casual
U03566,Jeffrey Allen,jeffrey.allen3566@fooddash.com,+14457752786,2024-04-08,android,us_east,returning
U03567,Carol Hall,carol.hall3567@fooddash.com,+17047242491,2024-04-05,android,eu,new
U03568,Emily White,emily.white3568@fooddash.com,+17891011118,2024-10-09,ios,asia,returning
U03569,Michael Ruiz,michael.ruiz3569@fooddash.com,+15057027820,2024-11-25,ios,us_west,returning
U03570,Mary Carter,mary.carter3570@fooddash.com,+12681813207,2023-10-29,ios,us_west,new
U03571,Paul Mitchell,paul.mitchell3571@fooddash.com,+16541725300,2023-03-06,ios,us_east,returning
U03572,Mark Turner,mark.turner3572@fooddash.com,+18792159508,2023-08-21,android,us_west,new
U03573,Mark Brooks,mark.brooks3573@fooddash.com,+12209590408,2023-08-06,ios,eu,returning
U03574,Charles Brooks,charles.brooks3574@fooddash.com,+18277673467,2023-08-18,ios,us_west,power
U03575,Nancy Adams,nancy.adams3575@fooddash.com,+12099917153,2023-08-08,android,us_east,new
U03576,Steven Thompson,steven.thompson3576@fooddash.com,+14176058020,2024-02-02,ios,us_east,new
U03577,Alexander Taylor,alexander.taylor3577@fooddash.com,+15152855743,2024-07-13,ios,us_east,casual
U03578,Scott Wilson,scott.wilson3578@fooddash.com,+15359968716,2023-09-20,ios,us_east,casual
U03579,Patricia Roberts,patricia.roberts3579@fooddash.com,+13789371621,2024-03-13,web,us_east,new
U03580,Melissa Edwards,melissa.edwards3580@fooddash.com,+12625012469,2024-08-15,ios,eu,returning
U03581,Amanda Gray,amanda.gray3581@fooddash.com,+18145884127,2023-10-06,ios,us_east,new
U03582,Samantha Morgan,samantha.morgan3582@fooddash.com,+13429814090,2023-10-28,ios,us_east,casual
U03583,Sarah Cox,sarah.cox3583@fooddash.com,+16457581869,2023-05-23,web,eu,returning
U03584,Jeffrey Lee,jeffrey.lee3584@fooddash.com,+13019143206,2023-08-18,web,us_west,power
U03585,Patricia Hill,patricia.hill3585@fooddash.com,+12897832871,2023-12-27,android,eu,casual
U03586,Dorothy Mendoza,dorothy.mendoza3586@fooddash.com,+14463954349,2024-11-29,ios,us_west,returning
U03587,James Gomez,james.gomez3587@fooddash.com,+14263117316,2024-09-28,ios,us_east,new
U03588,Sandra Ramos,sandra.ramos3588@fooddash.com,+13609390481,2023-02-05,ios,eu,power
U03589,James White,james.white3589@fooddash.com,+13541756371,2023-11-21,ios,us_west,new
U03590,Donald Chavez,donald.chavez3590@fooddash.com,+14494550837,2023-10-18,android,us_west,returning
U03591,Nicole Davis,nicole.davis3591@fooddash.com,+12021975340,2024-05-16,ios,eu,returning
U03592,Sharon Gonzalez,sharon.gonzalez3592@fooddash.com,+15853453246,2023-05-24,web,us_east,power
U03593,Emily Hughes,emily.hughes3593@fooddash.com,+17042073579,2024-02-04,android,us_east,returning
U03594,James Sanders,james.sanders3594@fooddash.com,+16603392875,2023-06-26,ios,eu,returning
U03595,Margaret Moore,margaret.moore3595@fooddash.com,+19604931452,2023-03-06,web,eu,returning
U03596,Jonathan Foster,jonathan.foster3596@fooddash.com,+12775779221,2023-09-15,ios,us_west,new
U03597,Ashley Cruz,ashley.cruz3597@fooddash.com,+12132984236,2024-04-22,ios,eu,new
U03598,Brandon Hughes,brandon.hughes3598@fooddash.com,+13062346865,2024-06-04,android,us_west,casual
U03599,Carolyn Diaz,carolyn.diaz3599@fooddash.com,+15481980012,2023-09-25,ios,us_west,casual
U03600,Rebecca Rodriguez,rebecca.rodriguez3600@fooddash.com,+13281444641,2024-08-31,android,us_west,power
U03601,Samuel Adams,samuel.adams3601@fooddash.com,+16881921808,2023-11-12,android,eu,returning
U03602,Karen Taylor,karen.taylor3602@fooddash.com,+14512161779,2024-06-08,ios,us_west,returning
U03603,Jeffrey Brown,jeffrey.brown3603@fooddash.com,+15959016545,2024-05-06,ios,us_east,new
U03604,Betty Mendoza,betty.mendoza3604@fooddash.com,+16973065345,2024-02-23,ios,us_east,casual
U03605,Timothy Brooks,timothy.brooks3605@fooddash.com,+17295772847,2024-05-17,android,us_west,casual
U03606,William Hernandez,william.hernandez3606@fooddash.com,+14923553859,2024-04-15,ios,us_east,new
U03607,Catherine Young,catherine.young3607@fooddash.com,+16646648084,2024-08-23,web,us_west,returning
U03608,Rachel Martin,rachel.martin3608@fooddash.com,+14492227246,2023-06-10,ios,us_west,returning
U03609,Benjamin Cook,benjamin.cook3609@fooddash.com,+15897375164,2024-04-20,ios,asia,power
U03610,Jonathan Alvarez,jonathan.alvarez3610@fooddash.com,+14642732776,2024-01-17,android,us_east,power
U03611,Edward Baker,edward.baker3611@fooddash.com,+17832200885,2024-11-16,web,asia,casual
U03612,Sarah Garcia,sarah.garcia3612@fooddash.com,+12962650237,2024-08-28,ios,asia,power
U03613,Dorothy Lee,dorothy.lee3613@fooddash.com,+19178180149,2023-11-02,ios,us_west,casual
U03614,Mark Mitchell,mark.mitchell3614@fooddash.com,+12653424306,2024-01-14,ios,us_east,casual
U03615,Mark Young,mark.young3615@fooddash.com,+17007130921,2024-06-06,ios,asia,returning
U03616,Jacob Evans,jacob.evans3616@fooddash.com,+14669874054,2023-12-09,android,us_west,new
U03617,Emily Kelly,emily.kelly3617@fooddash.com,+14947167441,2024-10-07,ios,us_east,returning
U03618,Kenneth Smith,kenneth.smith3618@fooddash.com,+16233174559,2024-03-16,ios,us_east,casual
U03619,Joseph Jackson,joseph.jackson3619@fooddash.com,+18881909939,2024-11-03,ios,us_east,returning
U03620,Rebecca Alvarez,rebecca.alvarez3620@fooddash.com,+17044008542,2024-04-08,web,eu,power
U03621,Brandon Cruz,brandon.cruz3621@fooddash.com,+17984615672,2023-07-19,android,us_east,new
U03622,Thomas Kelly,thomas.kelly3622@fooddash.com,+13126052656,2023-12-06,web,eu,casual
U03623,Nancy Jackson,nancy.jackson3623@fooddash.com,+14005910815,2024-11-24,android,us_west,casual
U03624,Rachel Bennett,rachel.bennett3624@fooddash.com,+19471104897,2023-08-11,web,asia,power
U03625,Cynthia Moore,cynthia.moore3625@fooddash.com,+15822949804,2024-11-02,android,eu,new
U03626,Patricia Clark,patricia.clark3626@fooddash.com,+14359886887,2023-04-15,ios,us_west,power
U03627,Christopher Young,christopher.young3627@fooddash.com,+13978460951,2024-05-16,android,us_east,new
U03628,Larry Hughes,larry.hughes3628@fooddash.com,+19205525254,2023-09-03,ios,asia,returning
U03629,Janet Cruz,janet.cruz3629@fooddash.com,+12127634116,2023-06-03,ios,us_east,new
U03630,Eric Diaz,eric.diaz3630@fooddash.com,+14051072885,2023-03-29,ios,us_east,power
U03631,Karen Brown,karen.brown3631@fooddash.com,+12509690469,2023-08-15,android,us_east,returning
U03632,Steven Foster,steven.foster3632@fooddash.com,+17564414838,2023-06-08,web,us_east,power
U03633,Gregory Kelly,gregory.kelly3633@fooddash.com,+15901384885,2024-09-05,android,asia,power
U03634,Nicole Phillips,nicole.phillips3634@fooddash.com,+17102439383,2024-06-25,ios,us_east,returning
U03635,Gregory Allen,gregory.allen3635@fooddash.com,+18215798959,2024-11-22,ios,asia,new
U03636,Brenda Mitchell,brenda.mitchell3636@fooddash.com,+16295696475,2024-03-17,android,us_east,casual
U03637,Christopher King,christopher.king3637@fooddash.com,+18367200711,2024-08-16,web,asia,casual
U03638,Melissa Miller,melissa.miller3638@fooddash.com,+18681015341,2023-03-02,ios,us_east,returning
U03639,Jacob Hall,jacob.hall3639@fooddash.com,+17432006874,2024-02-25,web,us_east,returning
U03640,Angela Kelly,angela.kelly3640@fooddash.com,+18541599321,2023-08-11,ios,us_east,new
U03641,Paul Walker,paul.walker3641@fooddash.com,+12656848050,2023-11-12,ios,us_west,new
U03642,Margaret Nelson,margaret.nelson3642@fooddash.com,+13959765100,2024-05-07,android,us_east,returning
U03643,Kathleen Flores,kathleen.flores3643@fooddash.com,+16696363991,2023-10-01,android,us_east,returning
U03644,Mary Wilson,mary.wilson3644@fooddash.com,+16129662405,2023-09-04,ios,us_west,returning
U03645,Laura Peterson,laura.peterson3645@fooddash.com,+14681605518,2023-03-12,web,us_west,new
U03646,Cynthia James,cynthia.james3646@fooddash.com,+13057791390,2024-11-28,android,eu,returning
U03647,Anthony Morris,anthony.morris3647@fooddash.com,+19182725212,2023-12-05,ios,us_east,casual
U03648,Jason Gutierrez,jason.gutierrez3648@fooddash.com,+16322892851,2023-03-08,android,us_west,power
U03649,Jeffrey Rivera,jeffrey.rivera3649@fooddash.com,+17939746235,2023-06-06,android,us_east,new
U03650,Jennifer Castillo,jennifer.castillo3650@fooddash.com,+15281471169,2023-09-16,web,us_west,returning
U03651,Steven Rivera,steven.rivera3651@fooddash.com,+18592123634,2024-04-01,ios,us_east,power
U03652,Anna Mitchell,anna.mitchell3652@fooddash.com,+14527119422,2023-07-05,web,us_west,returning
U03653,Angela Lee,angela.lee3653@fooddash.com,+14893671307,2023-10-29,ios,us_east,returning
U03654,Rachel Morris,rachel.morris3654@fooddash.com,+15431726694,2023-02-21,android,us_west,new
U03655,Jason Diaz,jason.diaz3655@fooddash.com,+17619134892,2024-04-14,web,us_east,casual
U03656,Betty Smith,betty.smith3656@fooddash.com,+13559647622,2023-09-22,ios,asia,returning
U03657,Kathleen Long,kathleen.long3657@fooddash.com,+15938214160,2024-04-05,android,us_west,new
U03658,David Brooks,david.brooks3658@fooddash.com,+15792027269,2023-05-08,ios,asia,returning
U03659,Joshua Diaz,joshua.diaz3659@fooddash.com,+13095002258,2023-01-04,web,us_west,new
U03660,James Morgan,james.morgan3660@fooddash.com,+17778917191,2023-04-08,web,eu,returning
U03661,Mark Bailey,mark.bailey3661@fooddash.com,+19323800406,2024-01-11,android,us_west,casual
U03662,Joseph Thomas,joseph.thomas3662@fooddash.com,+19789409792,2023-08-16,ios,us_east,power
U03663,Katherine Cook,katherine.cook3663@fooddash.com,+15994328927,2023-01-01,android,us_east,returning
U03664,William Jackson,william.jackson3664@fooddash.com,+12741806144,2024-10-04,ios,asia,new
U03665,Donna Gray,donna.gray3665@fooddash.com,+14979201706,2023-06-18,web,asia,returning
U03666,Raymond Morris,raymond.morris3666@fooddash.com,+19088500007,2023-12-31,ios,us_west,casual
U03667,Carolyn Diaz,carolyn.diaz3667@fooddash.com,+13238964761,2023-03-26,ios,eu,returning
U03668,Stephanie Phillips,stephanie.phillips3668@fooddash.com,+19888637977,2023-11-12,ios,us_west,power
U03669,Timothy Ortiz,timothy.ortiz3669@fooddash.com,+14404267721,2023-08-12,android,us_east,returning
U03670,George Martin,george.martin3670@fooddash.com,+13655723607,2023-04-18,web,us_east,power
U03671,Betty Collins,betty.collins3671@fooddash.com,+18394360321,2024-06-23,ios,eu,returning
U03672,Kimberly Young,kimberly.young3672@fooddash.com,+18381222888,2023-12-23,ios,eu,returning
U03673,Ashley Turner,ashley.turner3673@fooddash.com,+12512912898,2023-09-17,android,us_west,new
U03674,Kevin Jones,kevin.jones3674@fooddash.com,+19632613678,2023-02-04,ios,eu,casual
U03675,Rebecca Johnson,rebecca.johnson3675@fooddash.com,+12319454364,2023-01-26,ios,us_east,returning
U03676,Anthony Bennett,anthony.bennett3676@fooddash.com,+14678863923,2024-12-07,ios,us_west,returning
U03677,Anthony Lewis,anthony.lewis3677@fooddash.com,+15265848990,2024-01-30,android,us_east,returning
U03678,Barbara Kim,barbara.kim3678@fooddash.com,+13912808532,2023-08-09,android,us_west,new
U03679,Steven Roberts,steven.roberts3679@fooddash.com,+14489478488,2023-11-17,web,us_east,new
U03680,Donald Martin,donald.martin3680@fooddash.com,+12234484098,2023-03-13,web,asia,power
U03681,Raymond Evans,raymond.evans3681@fooddash.com,+16337121455,2023-04-24,android,us_east,returning
U03682,Kevin King,kevin.king3682@fooddash.com,+18063792503,2024-07-13,android,us_east,new
U03683,John Ruiz,john.ruiz3683@fooddash.com,+19523369785,2023-01-17,android,eu,new
U03684,Christine Myers,christine.myers3684@fooddash.com,+15861293064,2023-09-06,ios,us_east,power
U03685,Emily Clark,emily.clark3685@fooddash.com,+13469313232,2024-11-12,ios,asia,new
U03686,Linda Chavez,linda.chavez3686@fooddash.com,+19124324362,2023-07-02,ios,us_west,power
U03687,Margaret Carter,margaret.carter3687@fooddash.com,+18124368402,2024-09-22,ios,asia,new
U03688,John Ramos,john.ramos3688@fooddash.com,+12539830240,2024-09-29,android,us_east,returning
U03689,Eric Anderson,eric.anderson3689@fooddash.com,+19441059584,2024-09-20,web,asia,returning
U03690,Jennifer Thompson,jennifer.thompson3690@fooddash.com,+17394869513,2023-09-18,android,us_east,returning
U03691,Scott Long,scott.long3691@fooddash.com,+13841848463,2024-04-27,android,us_east,new
U03692,Mark Brooks,mark.brooks3692@fooddash.com,+16547998767,2023-11-26,ios,eu,returning
U03693,Jonathan Chavez,jonathan.chavez3693@fooddash.com,+12259587333,2024-09-04,web,us_east,new
U03694,Samantha Diaz,samantha.diaz3694@fooddash.com,+17322120379,2023-09-28,web,asia,returning
U03695,Ryan Hughes,ryan.hughes3695@fooddash.com,+14628683940,2024-10-19,ios,us_east,power
U03696,Elizabeth Lopez,elizabeth.lopez3696@fooddash.com,+12376852757,2024-06-12,android,us_east,power
U03697,Ashley Johnson,ashley.johnson3697@fooddash.com,+18278258669,2024-01-22,web,us_west,returning
U03698,Donna Moore,donna.moore3698@fooddash.com,+12963093662,2024-08-03,ios,eu,returning
U03699,Jacob Evans,jacob.evans3699@fooddash.com,+19516972324,2024-05-18,ios,eu,returning
U03700,Gary Diaz,gary.diaz3700@fooddash.com,+16902649093,2024-01-31,android,us_east,casual
U03701,Raymond Ortiz,raymond.ortiz3701@fooddash.com,+17554636360,2023-11-14,web,us_west,returning
U03702,Christine Bennett,christine.bennett3702@fooddash.com,+15661412296,2023-03-10,android,us_east,power
U03703,Samantha Lee,samantha.lee3703@fooddash.com,+16707736356,2023-05-14,android,us_east,returning
U03704,Jeffrey Rogers,jeffrey.rogers3704@fooddash.com,+19079638231,2023-01-09,android,eu,returning
U03705,Ronald Hernandez,ronald.hernandez3705@fooddash.com,+16046450324,2023-05-12,ios,asia,returning
U03706,Carolyn Morgan,carolyn.morgan3706@fooddash.com,+18231011337,2023-12-27,ios,us_west,power
U03707,Larry Morgan,larry.morgan3707@fooddash.com,+13083274639,2023-09-09,ios,us_west,returning
U03708,Sharon Adams,sharon.adams3708@fooddash.com,+18179321592,2023-10-23,ios,us_west,new
U03709,Brenda Mitchell,brenda.mitchell3709@fooddash.com,+19599928852,2023-01-20,ios,asia,casual
U03710,Donna Thomas,donna.thomas3710@fooddash.com,+19918395677,2023-03-26,web,eu,returning
U03711,Stephen Howard,stephen.howard3711@fooddash.com,+13922173918,2024-10-01,ios,asia,casual
U03712,Ronald Hall,ronald.hall3712@fooddash.com,+12959965462,2024-02-18,ios,us_west,power
U03713,Michelle Ortiz,michelle.ortiz3713@fooddash.com,+16381660649,2023-02-13,web,us_east,new
U03714,Carolyn Cox,carolyn.cox3714@fooddash.com,+13885393789,2023-07-29,android,us_west,returning
U03715,Laura Bailey,laura.bailey3715@fooddash.com,+17036864992,2024-05-11,android,us_east,new
U03716,Robert Jackson,robert.jackson3716@fooddash.com,+18034291303,2023-01-14,ios,eu,new
U03717,Samantha Johnson,samantha.johnson3717@fooddash.com,+12659508997,2023-11-01,web,us_east,new
U03718,Pamela Long,pamela.long3718@fooddash.com,+12237736055,2024-05-28,android,us_east,casual
U03719,Charles Robinson,charles.robinson3719@fooddash.com,+13937846350,2024-04-14,ios,us_east,returning
U03720,Deborah Perez,deborah.perez3720@fooddash.com,+12421228842,2024-08-30,web,us_west,new
U03721,Sarah King,sarah.king3721@fooddash.com,+13767457461,2024-05-20,android,us_east,power
U03722,Pamela Edwards,pamela.edwards3722@fooddash.com,+15725013412,2023-12-31,web,eu,new
U03723,Patricia Hughes,patricia.hughes3723@fooddash.com,+15349301670,2024-11-17,android,us_east,returning
U03724,Emily Flores,emily.flores3724@fooddash.com,+16007165267,2024-12-01,ios,eu,returning
U03725,Michael Castillo,michael.castillo3725@fooddash.com,+15899270275,2024-09-04,ios,us_west,new
U03726,Melissa Lewis,melissa.lewis3726@fooddash.com,+14606541621,2024-07-16,ios,us_east,returning
U03727,Stephen Morgan,stephen.morgan3727@fooddash.com,+18788026853,2023-10-02,web,us_west,power
U03728,Paul Cook,paul.cook3728@fooddash.com,+14035977356,2024-03-12,android,us_east,casual
U03729,Dorothy Wood,dorothy.wood3729@fooddash.com,+17608196746,2024-05-04,ios,us_west,returning
U03730,Sharon Gomez,sharon.gomez3730@fooddash.com,+15069683638,2023-09-01,ios,us_east,power
U03731,Ryan Stewart,ryan.stewart3731@fooddash.com,+15739800067,2024-01-01,ios,us_west,returning
U03732,Ashley Lee,ashley.lee3732@fooddash.com,+19917853714,2024-08-22,web,us_west,power
U03733,Katherine Allen,katherine.allen3733@fooddash.com,+15075091208,2024-11-07,web,us_west,returning
U03734,Amanda Morgan,amanda.morgan3734@fooddash.com,+12326973210,2023-01-19,android,eu,returning
U03735,Linda Campbell,linda.campbell3735@fooddash.com,+19381534875,2024-04-07,ios,us_east,returning
U03736,Janet Johnson,janet.johnson3736@fooddash.com,+12528682046,2023-06-03,ios,asia,power
U03737,Betty Reed,betty.reed3737@fooddash.com,+12468842351,2023-12-14,ios,eu,casual
U03738,Emma Green,emma.green3738@fooddash.com,+14766794172,2024-06-02,android,eu,new
U03739,Patricia Rodriguez,patricia.rodriguez3739@fooddash.com,+16313310344,2023-09-18,android,us_east,returning
U03740,Gregory Taylor,gregory.taylor3740@fooddash.com,+19051081630,2023-08-21,web,us_east,new
U03741,Brenda Gonzalez,brenda.gonzalez3741@fooddash.com,+15194518479,2023-09-24,ios,us_east,casual
U03742,Scott King,scott.king3742@fooddash.com,+19904901379,2024-10-02,ios,us_west,casual
U03743,Kevin Harris,kevin.harris3743@fooddash.com,+12802687290,2023-03-28,ios,eu,returning
U03744,Emily Perez,emily.perez3744@fooddash.com,+16107005735,2023-05-24,web,eu,new
U03745,Sharon Gray,sharon.gray3745@fooddash.com,+15894073227,2024-09-18,android,us_east,new
U03746,George Murphy,george.murphy3746@fooddash.com,+14289867257,2023-05-30,android,eu,returning
U03747,Amanda Hernandez,amanda.hernandez3747@fooddash.com,+14658237504,2023-02-01,android,eu,returning
U03748,Justin Robinson,justin.robinson3748@fooddash.com,+15312573148,2023-03-02,android,asia,returning
U03749,Dorothy Green,dorothy.green3749@fooddash.com,+19734689637,2024-06-18,android,us_east,power
U03750,Sarah Stewart,sarah.stewart3750@fooddash.com,+13902806126,2023-11-19,android,us_east,new
U03751,Richard Moore,richard.moore3751@fooddash.com,+12886326103,2024-10-07,android,asia,power
U03752,Catherine Perez,catherine.perez3752@fooddash.com,+19798137060,2023-07-19,web,us_east,returning
U03753,Angela Allen,angela.allen3753@fooddash.com,+17382988574,2024-02-02,web,eu,returning
U03754,Mary Ramos,mary.ramos3754@fooddash.com,+18361993391,2023-11-26,android,us_east,power
U03755,Donald Williams,donald.williams3755@fooddash.com,+14406637599,2023-02-27,ios,us_west,new
U03756,Kevin Jones,kevin.jones3756@fooddash.com,+19296535309,2024-07-14,android,us_west,new
U03757,Thomas Gray,thomas.gray3757@fooddash.com,+19208025845,2023-12-09,ios,eu,casual
U03758,Margaret Scott,margaret.scott3758@fooddash.com,+14349908966,2024-03-07,android,us_east,returning
U03759,Barbara James,barbara.james3759@fooddash.com,+14983554392,2023-02-14,ios,us_west,new
U03760,Joshua Campbell,joshua.campbell3760@fooddash.com,+12473428547,2024-03-05,ios,eu,new
U03761,Steven Taylor,steven.taylor3761@fooddash.com,+16827070196,2024-08-18,ios,us_east,new
U03762,Brandon Rodriguez,brandon.rodriguez3762@fooddash.com,+13126557208,2023-08-16,android,eu,returning
U03763,Matthew Hernandez,matthew.hernandez3763@fooddash.com,+17334407843,2024-05-17,ios,us_west,returning
U03764,Mark Hernandez,mark.hernandez3764@fooddash.com,+12393630384,2024-05-31,web,us_west,new
U03765,Samuel Wilson,samuel.wilson3765@fooddash.com,+15281265074,2023-11-13,ios,us_west,casual
U03766,Cynthia Cox,cynthia.cox3766@fooddash.com,+13297540209,2024-12-02,android,us_east,new
U03767,Laura Ramirez,laura.ramirez3767@fooddash.com,+13659543522,2023-03-28,web,us_east,returning
U03768,Catherine Miller,catherine.miller3768@fooddash.com,+19489445981,2024-01-15,ios,us_west,new
U03769,Emma Peterson,emma.peterson3769@fooddash.com,+14527661732,2024-03-16,web,eu,returning
U03770,Gregory Collins,gregory.collins3770@fooddash.com,+16459120950,2023-03-30,android,us_east,returning
U03771,Debra Edwards,debra.edwards3771@fooddash.com,+16991016421,2023-12-10,android,us_east,returning
U03772,Helen Sanders,helen.sanders3772@fooddash.com,+12827260587,2024-11-01,ios,us_east,returning
U03773,Mary Thompson,mary.thompson3773@fooddash.com,+12063196676,2024-08-25,android,eu,returning
U03774,Brenda Murphy,brenda.murphy3774@fooddash.com,+17681574034,2024-11-19,ios,asia,returning
U03775,Linda Perez,linda.perez3775@fooddash.com,+18086305096,2024-01-26,ios,eu,new
U03776,Katherine Miller,katherine.miller3776@fooddash.com,+14781142754,2024-04-14,android,eu,new
U03777,Debra Ruiz,debra.ruiz3777@fooddash.com,+16706838230,2023-08-20,android,us_west,power
U03778,Donald Diaz,donald.diaz3778@fooddash.com,+17549472303,2023-03-16,ios,asia,power
U03779,Christine Taylor,christine.taylor3779@fooddash.com,+16573894458,2023-02-25,ios,eu,new
U03780,Ashley Scott,ashley.scott3780@fooddash.com,+15842008418,2023-03-20,android,us_east,new
U03781,Donald Morgan,donald.morgan3781@fooddash.com,+18733836338,2023-10-08,android,us_east,power
U03782,Jack Sanchez,jack.sanchez3782@fooddash.com,+19012288445,2024-11-15,android,us_east,new
U03783,Samantha Evans,samantha.evans3783@fooddash.com,+14277968180,2024-10-15,ios,us_west,power
U03784,Debra Lopez,debra.lopez3784@fooddash.com,+18649034342,2023-07-10,android,us_west,returning
U03785,Angela Ramos,angela.ramos3785@fooddash.com,+19236138132,2024-05-18,android,us_west,new
U03786,Robert Rivera,robert.rivera3786@fooddash.com,+13322355473,2023-07-19,android,us_east,new
U03787,Jacob Johnson,jacob.johnson3787@fooddash.com,+16672914949,2023-12-03,ios,us_west,casual
U03788,Patricia Wood,patricia.wood3788@fooddash.com,+18879944486,2024-10-12,android,us_east,new
U03789,James Ortiz,james.ortiz3789@fooddash.com,+15802357729,2024-08-16,ios,eu,power
U03790,Helen King,helen.king3790@fooddash.com,+18586099136,2023-10-09,ios,us_east,returning
U03791,Christopher Ward,christopher.ward3791@fooddash.com,+16046773327,2023-09-20,ios,us_east,new
U03792,Jason Murphy,jason.murphy3792@fooddash.com,+12804964915,2023-12-08,ios,eu,new
U03793,Gregory Cook,gregory.cook3793@fooddash.com,+17127967136,2024-08-05,ios,us_west,returning
U03794,Stephanie Wilson,stephanie.wilson3794@fooddash.com,+13377739827,2024-08-17,web,asia,returning
U03795,Mark Brown,mark.brown3795@fooddash.com,+15817097786,2024-01-20,ios,us_east,returning
U03796,Shirley Morris,shirley.morris3796@fooddash.com,+19655806597,2024-10-01,web,us_east,new
U03797,Debra Wood,debra.wood3797@fooddash.com,+19345843410,2024-06-02,ios,us_east,new
U03798,Ronald Carter,ronald.carter3798@fooddash.com,+13809291955,2023-11-26,ios,us_east,new
U03799,Debra Anderson,debra.anderson3799@fooddash.com,+12738668509,2023-11-20,android,eu,new
U03800,Christine Wilson,christine.wilson3800@fooddash.com,+15834113328,2023-08-18,android,us_east,returning
U03801,Jonathan Patel,jonathan.patel3801@fooddash.com,+16314476389,2024-11-20,web,us_east,new
U03802,Steven Roberts,steven.roberts3802@fooddash.com,+15207326816,2024-02-23,web,us_east,returning
U03803,Kathleen Williams,kathleen.williams3803@fooddash.com,+14217331796,2024-03-04,android,asia,new
U03804,Emily Cooper,emily.cooper3804@fooddash.com,+14259160796,2024-06-14,android,us_west,returning
U03805,Sandra Ruiz,sandra.ruiz3805@fooddash.com,+12806780009,2024-03-23,web,eu,new
